dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,-1.000000,0.000000,0.000185,0.018478,0.923880,46.193980,0.000000
0.020000,-1.000000,0.000000,0.000924,0.055433,1.847759,46.193980,0.000000
0.020000,-0.998413,0.000000,0.002587,0.110866,2.771639,46.193980,0.000000
0.020000,-0.995457,0.000000,0.005543,0.184776,3.695518,46.193980,0.000000
0.020000,-0.991022,0.000000,0.009978,0.258686,3.695518,0.000000,0.000000
0.020000,-0.985109,0.000000,0.015891,0.332597,3.695518,-0.000000,0.000000
0.020000,-0.977718,0.000000,0.023282,0.406507,3.695518,0.000000,0.000000
0.020000,-0.968849,0.000000,0.032151,0.480417,3.695518,0.000000,0.000000
0.020000,-0.958502,0.000000,0.042498,0.554328,3.695518,-0.000000,0.000000
0.020000,-0.946676,0.000000,0.054324,0.628238,3.695518,0.000000,0.000000
0.020000,-0.933372,0.000000,0.067628,0.702148,3.695518,-0.000000,0.000000
0.020000,-0.918590,0.000000,0.082410,0.776059,3.695518,0.000000,0.000000
0.020000,-0.902330,0.000000,0.098670,0.849969,3.695518,0.000000,0.000000
0.020000,-0.884591,0.000000,0.116409,0.923880,3.695518,0.000000,0.000000
0.020000,-0.865374,0.000000,0.135626,0.997790,3.695518,-0.000000,0.000000
0.020000,-0.844680,0.000000,0.156320,1.071700,3.695518,0.000000,0.000000
0.020000,-0.822506,0.000000,0.178494,1.145611,3.695518,-0.000000,0.000000
0.020000,-0.798855,0.000000,0.202145,1.219521,3.695518,0.000000,0.000000
0.020000,-0.773726,0.000000,0.227274,1.293431,3.695518,0.000000,0.000000
0.020000,-0.747118,0.000000,0.253882,1.367342,3.695518,0.000000,0.000000
0.020000,-0.719032,0.000000,0.281968,1.441252,3.695518,0.000000,0.000000
0.020000,-0.689468,0.000000,0.311532,1.515163,3.695518,0.000000,0.000000
0.020000,-0.658425,0.000000,0.342575,1.589073,3.695518,-0.000000,0.000000
0.020000,-0.625905,0.000000,0.375095,1.662983,3.695518,0.000000,0.000000
0.020000,-0.591906,0.000000,0.409094,1.736894,3.695518,-0.000000,0.000000
0.020000,-0.556429,0.000000,0.444571,1.810804,3.695518,0.000000,0.000000
0.020000,-0.519474,0.000000,0.481526,1.884714,3.695518,0.000000,0.000000
0.020000,-0.481041,0.000000,0.519959,1.958625,3.695518,-0.000000,0.000000
0.020000,-0.441129,0.000000,0.559871,2.032535,3.695518,0.000000,0.000000
0.020000,-0.399739,0.000000,0.601261,2.106445,3.695518,-0.000000,0.000000
0.020000,-0.356871,0.000000,0.644129,2.180356,3.695518,0.000000,0.000000
0.020000,-0.312525,0.000000,0.688475,2.254266,3.695518,0.000000,0.000000
0.020000,-0.266700,0.000000,0.734300,2.328177,3.695518,-0.000000,0.000000
0.020000,-0.219398,0.000000,0.781602,2.402087,3.695518,0.000000,0.000000
0.020000,-0.170617,0.000000,0.830383,2.475997,3.695518,-0.000000,0.000000
0.020000,-0.120543,0.000000,0.880457,2.531430,2.771639,-46.193980,0.000000
0.020000,-0.069545,0.000000,0.931455,2.568385,1.847759,-46.193980,0.000000
