dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1193.000000,36.000044,0.001449,0.144928,7.246377,362.318841,1.570800
0.020000,1193.000000,36.000044,0.001449,0.000000,-7.246372,-724.637439,1.570800
0.020000,1193.000000,36.000044,0.001449,0.000000,0.000006,362.318901,1.570800
0.020000,1193.000000,36.000044,0.001449,0.000000,0.000008,0.000121,1.570800
0.020000,1193.000000,36.000044,0.001449,0.000001,0.000011,0.000121,1.570800
0.020000,1193.000000,36.000044,0.001449,0.000001,0.000013,0.000121,1.570800
0.020000,1193.000000,36.000044,0.001449,0.000001,0.000016,0.000121,1.570800
0.020000,1193.000000,36.000044,0.001449,0.000002,0.000018,0.000121,1.570800
0.020000,1193.000000,36.000044,0.001449,0.000002,0.000021,0.000121,1.570800
0.020000,1193.000000,36.000044,0.001449,0.000002,0.000023,0.000120,1.570800
0.020000,1193.000000,36.000043,0.001450,0.000003,0.000025,0.000120,1.570800
0.020000,1192.999999,36.162072,0.163478,8.101446,405.072143,20253.605876,1.570800
0.020000,1192.999999,36.405551,0.406957,12.173909,203.623159,-10072.449171,1.570800
0.020000,1192.999998,36.683811,0.685217,13.913039,86.956493,-5833.333331,1.570800
0.020000,1192.999996,36.996855,0.998261,15.652169,86.956493,0.000003,1.570800
0.020000,1192.999995,37.344681,1.346087,17.391299,86.956493,0.000003,1.570800
0.020000,1192.999994,37.727289,1.728695,19.130428,86.956493,0.000004,1.570800
0.020000,1192.999992,38.144680,2.146086,20.869558,86.956493,0.000004,1.570800
0.020000,1192.999991,38.596854,2.598260,22.608688,86.956493,0.000005,1.570800
0.020000,1192.999989,39.083811,3.085217,24.347818,86.956493,0.000005,1.570800
0.020000,1192.999987,39.605549,3.606956,26.086948,86.956493,0.000005,1.570800
0.020000,1192.999985,40.162071,4.163477,27.826078,86.956494,0.000006,1.570800
0.020000,1192.999983,40.753375,4.754781,29.565208,86.956494,0.000006,1.570800
0.020000,1192.999981,41.378013,5.379419,31.231874,83.333307,-181.159354,1.570800
0.020000,1192.999979,42.033085,6.034491,32.753612,76.086932,-362.318715,1.570800
0.020000,1192.999976,42.715693,6.717099,34.130424,68.840558,-362.318715,1.570800
0.020000,1192.999974,43.422940,7.424346,35.362307,61.594184,-362.318716,1.570800
0.020000,1192.999971,44.151925,8.153331,36.449263,54.347809,-362.318716,1.570800
0.020000,1192.999969,44.899751,8.901157,37.391292,47.101435,-362.318717,1.570800
0.020000,1192.999966,45.663519,9.664925,38.188393,39.855061,-362.318718,1.570800
0.020000,1192.999964,46.440330,10.441736,38.840567,32.608686,-362.318719,1.570800
0.020000,1192.999961,47.227286,11.228692,39.347813,25.362312,-362.318720,1.570800
0.020000,1192.999958,48.021489,12.022895,39.710132,18.115937,-362.318721,1.570800
0.020000,1192.999956,48.820039,12.821445,39.927523,10.869563,-362.318722,1.570800
0.020000,1192.999953,49.620039,13.621445,39.999987,3.623189,-362.318723,1.570800
0.020000,1192.999951,50.420039,14.421445,39.999987,0.000001,-181.159362,1.570800
0.020000,1192.999948,51.220038,15.221445,39.999987,0.000001,0.000000,1.570800
0.020000,1192.999946,52.020038,16.021444,39.999987,0.000001,-0.000000,1.570800
0.020000,1192.999943,52.820038,16.821444,39.999987,0.000001,0.000000,1.570799
0.020000,1192.999940,53.620038,17.621444,39.999987,0.000001,0.000000,1.570799
0.020000,1192.999938,54.420037,18.421443,39.999987,0.000001,-0.000000,1.570799
0.020000,1192.999935,55.220037,19.221443,39.999987,0.000001,0.000000,1.570799
0.020000,1192.999933,56.020037,20.021443,39.999987,0.000001,-0.000000,1.570799
0.020000,1192.999931,56.820037,20.821443,39.999987,0.000001,-0.000000,1.570799
0.020000,1192.999928,57.620036,21.621442,39.999987,0.000001,0.000000,1.570799
0.020000,1192.999926,58.420036,22.421442,39.999987,0.000001,-0.000000,1.570799
0.020000,1192.999923,59.220036,23.221442,39.999987,0.000001,0.000000,1.570799
0.020000,1192.999921,60.020036,24.021442,39.999987,0.000001,-0.000000,1.570799
0.020000,1192.999919,60.820035,24.821441,39.999987,0.000001,0.000000,1.570799
0.020000,1192.999916,61.620035,25.621441,39.999987,0.000001,0.000000,1.570799
0.020000,1192.999914,62.420035,26.421441,39.999988,0.000001,-0.000000,1.570799
0.020000,1192.999912,63.220035,27.221441,39.999988,0.000001,0.000000,1.570799
0.020000,1192.999909,64.020034,28.021440,39.999988,0.000001,0.000000,1.570799
0.020000,1192.999907,64.820034,28.821440,39.999988,0.000001,0.000000,1.570799
0.020000,1192.999905,65.620034,29.621440,39.999988,0.000001,-0.000000,1.570799
0.020000,1192.999902,66.420034,30.421440,39.999988,0.000001,0.000000,1.570799
0.020000,1192.999900,67.220033,31.221439,39.999988,0.000001,0.000000,1.570799
0.020000,1192.999898,68.020033,32.021439,39.999988,0.000001,-0.000000,1.570799
0.020000,1192.999896,68.820033,32.821439,39.999988,0.000001,0.000000,1.570799
0.020000,1192.999894,69.620033,33.621439,39.999988,0.000001,-0.000000,1.570799
0.020000,1192.999891,70.420032,34.421439,39.999988,0.000001,0.000000,1.570799
0.020000,1192.999889,71.220032,35.221438,39.999988,0.000001,-0.000000,1.570799
0.020000,1192.999887,72.020032,36.021438,39.999988,0.000001,0.000000,1.570799
0.020000,1192.999885,72.820032,36.821438,39.999988,0.000001,0.000000,1.570799
0.020000,1192.999883,73.620031,37.621438,39.999988,0.000001,-0.000000,1.570799
0.020000,1192.999881,74.420031,38.421437,39.999988,0.000001,0.000000,1.570799
0.020000,1192.999879,75.220031,39.221437,39.999988,0.000001,0.000000,1.570799
0.020000,1192.999877,76.020031,40.021437,39.999988,0.000001,-0.000000,1.570799
0.020000,1192.999875,76.820031,40.821437,39.999988,0.000001,0.000000,1.570799
0.020000,1192.999873,77.620030,41.621436,39.999988,0.000001,-0.000000,1.570799
0.020000,1192.999871,78.420030,42.421436,39.999988,0.000001,0.000000,1.570799
0.020000,1192.999869,79.220030,43.221436,39.999988,0.000001,0.000000,1.570799
0.020000,1192.999867,80.020030,44.021436,39.999988,0.000001,-0.000000,1.570799
0.020000,1192.999865,80.820029,44.821435,39.999988,0.000001,0.000000,1.570799
0.020000,1192.999863,81.620029,45.621435,39.999988,0.000001,-0.000000,1.570799
0.020000,1192.999861,82.420029,46.421435,39.999988,0.000001,0.000000,1.570799
0.020000,1192.999859,83.220029,47.221435,39.999988,0.000001,-0.000000,1.570799
