dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,36.000000,11.687500,0.001558,0.155797,7.789855,389.492754,0.000000
0.020000,36.000000,11.687500,0.001558,0.000000,-7.789855,-778.985507,0.000000
0.020000,36.000000,11.687500,0.001558,0.000000,0.000000,389.492754,0.000000
0.020000,36.000000,11.687500,0.001558,0.000000,0.000000,0.000000,0.000000
0.020000,36.000000,11.687500,0.001558,0.000000,0.000000,0.000000,0.000000
0.020000,36.000000,11.687500,0.001558,0.000000,0.000000,0.000000,0.000000
0.020000,36.000000,11.687500,0.001558,0.000000,0.000000,0.000000,0.000000
0.020000,36.000000,11.687500,0.001558,0.000000,0.000000,0.000000,0.000000
0.020000,36.000000,11.687500,0.001558,0.000000,0.000000,0.000000,0.000000
0.020000,36.000000,11.687500,0.001558,0.000000,0.000000,0.000000,0.000000
0.020000,36.000000,11.687500,0.001558,0.000000,0.000000,0.000000,0.000000
0.020000,36.000000,11.687500,0.001558,0.000000,0.000000,0.000000,0.000000
0.020000,36.166978,11.687500,0.168536,8.348913,417.445652,20872.282609,0.000000
0.020000,36.472341,11.687500,0.473899,15.268116,345.960145,-3574.275362,0.000000
0.020000,36.822884,11.687500,0.824442,17.527174,112.952899,-11650.362319,0.000000
0.020000,37.221725,11.687500,1.223283,19.942029,120.742754,389.492754,0.000000
0.020000,37.671978,11.687500,1.673536,22.512681,128.532609,389.492754,0.000000
0.020000,38.176761,11.687500,2.178319,25.239130,136.322464,389.492754,0.000000
0.020000,38.739188,11.687500,2.740746,28.121377,144.112319,389.492754,0.000000
0.020000,39.362377,11.687500,3.363935,31.159420,151.902174,389.492754,0.000000
0.020000,40.049442,11.687500,4.051000,34.353261,159.692029,389.492754,0.000000
0.020000,40.803500,11.687500,4.805058,37.702899,167.481884,389.492754,0.000000
0.020000,41.627667,11.687500,5.629225,41.208333,175.271739,389.492754,0.000000
0.020000,42.523500,11.687500,6.525058,44.791667,179.166667,194.746377,0.000000
0.020000,43.491000,11.687500,7.492558,48.375000,179.166667,-0.000000,0.000000
0.020000,44.530167,11.687500,8.531725,51.958333,179.166667,0.000000,0.000000
0.020000,45.641000,11.687500,9.642558,55.541667,179.166667,0.000000,0.000000
0.020000,46.823500,11.687500,10.825058,59.125000,179.166667,0.000000,0.000000
0.020000,48.077667,11.687500,12.079225,62.708333,179.166667,0.000000,0.000000
0.020000,49.403500,11.687500,13.405058,66.291667,179.166667,-0.000000,0.000000
0.020000,50.801000,11.687500,14.802558,69.875000,179.166667,0.000000,0.000000
0.020000,52.270167,11.687500,16.271725,73.458333,179.166667,-0.000000,0.000000
0.020000,53.811000,11.687500,17.812558,77.041667,179.166667,0.000000,0.000000
0.020000,55.423500,11.687500,19.425058,80.625000,179.166667,-0.000000,0.000000
0.020000,57.107667,11.687500,21.109225,84.208333,179.166667,0.000000,0.000000
0.020000,58.863500,11.687500,22.865058,87.791667,179.166667,-0.000000,0.000000
0.020000,60.691000,11.687500,24.692558,91.375000,179.166667,0.000000,0.000000
0.020000,62.590167,11.687500,26.591725,94.958333,179.166667,-0.000000,0.000000
