dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,19.000000,-8.000000,0.001531,0.153119,7.655955,382.797732,0.002155
0.020000,19.000000,-8.000000,0.007656,0.459357,15.311909,382.797732,0.002044
0.020000,19.000000,-8.000000,0.021437,0.918715,22.967864,382.797732,0.001796
0.020000,19.000000,-8.000000,0.045936,1.531191,30.623819,382.797732,0.001354
0.020000,19.000000,-8.000000,0.084216,2.296786,38.279773,382.797732,0.000663
0.020000,19.018365,-8.000003,0.139338,3.215501,45.935728,382.797732,6.282854
0.020000,19.093396,-8.000079,0.214367,4.287335,53.591682,382.797732,6.281500
0.020000,19.191396,-8.000331,0.312363,5.512287,61.247637,382.797732,6.279731
0.020000,19.315420,-8.000898,0.436389,6.890359,68.903592,382.797732,6.277490
0.020000,19.468528,-8.001982,0.589509,8.421550,76.559546,382.797732,6.274721
0.020000,19.653800,-8.003861,0.774783,10.105860,84.215501,382.797732,6.271367
0.020000,19.874267,-8.006907,0.995274,11.943289,91.871456,382.797732,6.267371
0.020000,20.132998,-8.011606,1.254045,13.933837,99.527410,382.797732,6.262675
0.020000,20.433021,-8.018579,1.554159,16.077505,107.183365,382.797732,6.257220
0.020000,20.777397,-8.028603,1.898677,18.374291,114.839319,382.797732,6.250949
0.020000,21.169125,-8.042636,2.290662,20.824197,122.495274,382.797732,6.243803
0.020000,21.611224,-8.061845,2.733176,23.427221,130.151229,382.797732,6.235724
0.020000,22.106650,-8.087628,3.229282,26.183365,137.807183,382.797732,6.226653
0.020000,22.658369,-8.121651,3.782042,29.092628,145.463138,382.797732,6.216535
0.020000,23.269238,-8.165870,4.394518,32.155009,153.119093,382.797732,6.205315
0.020000,23.942109,-8.222563,5.069773,35.370510,160.775047,382.797732,6.192941
0.020000,24.679705,-8.294358,5.810870,38.739130,168.431002,382.797732,6.179368
0.020000,25.484692,-8.384266,6.620870,42.260870,176.086957,382.797732,6.164554
0.020000,26.356554,-8.495283,7.499773,45.629490,168.431002,-382.797732,6.148522
0.020000,27.291607,-8.630154,8.444518,48.844991,160.775047,-382.797732,6.131361
0.020000,28.286099,-8.791595,9.452042,51.907372,153.119093,-382.797732,6.113169
0.020000,29.336153,-8.982227,10.519282,54.816635,145.463138,-382.797732,6.094054
0.020000,30.437825,-9.204527,11.643176,57.572779,137.807183,-382.797732,6.074134
0.020000,31.587071,-9.460766,12.820662,60.175803,130.151229,-382.797732,6.053536
